review_id,tanggal,review,clean_text,nama_produk,variasi_produk,link_gambar,file_gambar,rating,sentiment,sentiment_numeric
L000355,2024-01-01,Ukurannya pas Tinggi badan 171 - 180 cm Berat badan > 80 kg,ukur pas badan berat badan,CELANA PANJANG JEANS PRIA STRETCH,Varian: biowash - 40,Tidak ada gambar,L000355.jpg,5,Positive,1.0
N000362,2025-03-08,Bagus sesuai pesanan,bagus sesuai pesan,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Putih - All Size,Tidak ada gambar,N000362.jpg,5,Positive,1.0
N000432,2025-03-08,Alhamdulillah lumayan bagus..😁,alhamdulillah lumayan bagus,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Milo - All Size,Tidak ada gambar,N000432.jpg,5,Positive,1.0
N000202,2025-03-11,Bagus pas,bagus pas,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Cream - Jumbo XL,Tidak ada gambar,N000202.jpg,5,Positive,1.0
P000139,2025-03-01,Tidak sesuai expetasi,sesuai expetasi,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Milo - L,Tidak ada gambar,P000139.jpg,1,Negative,0.0
A000003,2025-03-12,Suka bgt. Thankyou seller 🫰🏻,suka bgt thankyou seller,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: XL,Tidak ada gambar,A000003.jpg,5,Positive,1.0
S000428,2024-01-01,"kualitas melebihi harganya sih ini, potongannya pas banget di badan. ga lebar ga sempit, keren",kualitas lebih harga sih potong pas banget badan lebar sempit keren,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Green Army - M,Tidak ada gambar,S000428.jpg,5,Positive,1.0
N000216,2025-03-11,lumayan bagus,lumayan bagus,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Marun - All Size,Tidak ada gambar,N000216.jpg,4,Positive,1.0
O000159,2025-03-09,Sukaa,sukaa,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Almond,Tidak ada gambar,O000159.jpg,5,Positive,1.0
AW000055,2025-03-10,"Bagus celananya suka 
Tapi kurir nya jutek banget marah"" nyebelin",bagus celana suka kurir nya jutek banget marah nyebelin,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: hitam - 5 tahun,Tidak ada gambar,AW000055.jpg,2,Negative,0.0
L000107,2024-06-01,"bagus, bahan tebal, warna sesuai dengan di foto, terimakasih, next beli warna lain nya",bagus bahan tebal warna sesuai foto terimakasih next beli warna nya,CELANA PANJANG JEANS PRIA STRETCH,Varian: biowash - 40,Tidak ada gambar,L000107.jpg,5,Positive,1.0
AW000042,2025-03-11,Bru pertama kali beli udah kecewa Ngk Sesuai sma yang di gambar Aku sangat2 kecewa,bru kali beli udah kecewa ngk sesuai sma gambar kecewa,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: mocca - 12 tahun,Ada gambar,AW000042.jpg,1,Negative,0.0
AW000035,2025-03-11,"Kurir ramah makasi
Kainnya bagus  umur 13 THN tapi pinggang nya terlalu kecil ngk sepadan dgn panjang celananya",kurir ramah makas kain bagus umur thn pinggang nya ngk padan dgn celana,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: mocca - 14 tahun,Tidak ada gambar,AW000035.jpg,2,Negative,0.0
AI000029,2024-09-01,Kecewa pesan Neo Black yang dikirim warna lain🤦‍♀️lain x yang amanah ya...,kecewa pesan neo black kirim warna lainlain amanah,KEMEJA/BLOUSE ALIKA RAYON PREMIUM LD 120 CM,Varian: NEO BLACK - 120,Tidak ada gambar,AI000029.jpg,1,Negative,0.0
AC000008,2024-04-01,"Penjualnya ***** atau ga bisa baca?? Order warna navy dikirim green army, mana komplain tuker barang kita yang kirim sendiri, ribet nih toko kapok beli disini",jual baca order warna navy kirim green army komplain tuker barang kirim ribet nih toko kapok beli,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AC000008.jpg,1,Negative,0.0
AI000373,2025-02-22,Bahannya tipis,bahan tipis,KEMEJA/BLOUSE ALIKA RAYON PREMIUM LD 120 CM,Varian: KAVITA - 120,Tidak ada gambar,AI000373.jpg,2,Negative,0.0
AF000312,2024-01-01,Ukurannya pas Tinggi badan 160 - 170 cm,ukur pas badan,Aerostreet Chinos Panjang Elvano Hijau Army Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AF000312.jpg,5,Positive,1.0
AL000027,2024-01-01,"tipiss harga udh di atas 100k
Msi mengecewakan",tipiss harga udh msi kecewa,KEMEJA STRIP WANITA KECE Baju,Varian: 25 - All size,Tidak ada gambar,AL000027.jpg,1,Negative,0.0
Y000148,2025-01-01,"bagus ukuran nya juga pas dan sesuai dengan pesanan,, pokoknya the best sihh👍",bagus ukur nya pas sesuai pesan pokok the best sihh,House Of Smith Lpl Misty #26 - Sweater Hoodie Casual Pria Fleece,Varian: L,Tidak ada gambar,Y000148.jpg,4,Positive,1.0
N000001,2025-03-15,Tipis banget. G kaya di model,tipis banget kaya model,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Putih - All Size,Tidak ada gambar,N000001.jpg,2,Negative,0.0
AR000009,2024-10-01,yg di kirim bajunya sampe selutut,kirim baju sampe lutut,INNER KNIT PASTEL - LONG DRESS INNER,Varian: brokenwhite - allsize,Tidak ada gambar,AR000009.jpg,1,Negative,0.0
G000385,2024-03-01,makasih celana ya bagus saya suka rekomendasi untuk toko ini,makasih celana bagus suka rekomendasi toko,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Hitam - 30,Tidak ada gambar,G000385.jpg,5,Positive,1.0
I000050,2024-12-01,the best,the best,Kaos Polos New States Apparel 7200 Premium Cotton T-shirt,Varian: Sport Grey - XL,Tidak ada gambar,I000050.jpg,5,Positive,1.0
AJ000004,2025-03-15,"Warna hitam tapi seperti abu"" tua😫",warna hitam abu tua,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Hitam - L (LD 105cm),Tidak ada gambar,AJ000004.jpg,1,Negative,0.0
F000100,2024-01-01,"Jaket Sweater keren deh, pas dan nyaman dipakai",jaket sweater keren deh pas nyaman pakai,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Bigie,Tidak ada gambar,F000100.jpg,5,Positive,1.0
AJ000035,2025-02-01,LD 120 sayang sekali baju nya pendek kebawahnya p emang modelnya crop top,sayang baju nya pendek bawah emang model crop top,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Hitam - XL (LD 120cm),Tidak ada gambar,AJ000035.jpg,1,Negative,0.0
AR000051,2024-01-01,Barang GK sesuai pesenan..kurg gedee bilangnya XL😴😴,barang sesuai pesenankurg gedee bilang,INNER KNIT PASTEL - LONG DRESS INNER,Varian: Hitam XL - allsize,Tidak ada gambar,AR000051.jpg,1,Negative,0.0
S000365,2024-01-01,Barang nya Bagus,barang nya bagus,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Caramel - XL,Tidak ada gambar,S000365.jpg,5,Positive,1.0
AK000009,2025-03-09,Ya ampun yg datang kecil bngt pdahal ukuran xxl,ampun bngt pdahal ukur xxl,(PART 1) Square Neck Short Sleeve Shirt Blouse #2900,Varian: Maroon - XXL,Tidak ada gambar,AK000009.jpg,2,Negative,0.0
Q000028,2024-09-01,Mantap👍🏻👍🏻👍🏻,mantap,Parayu - Jas Blazer Vali Jas Pria Formal Kancing Satu Slim Fit,Varian: Hitam - L,Tidak ada gambar,Q000028.jpg,5,Positive,1.0
AC000273,2024-04-01,"sorry aku harus kasih bintang 2 atas pelayanan mengecewakan nya.
pertama sendal/barang dikirimkan tidak lengkap kurang 1pc, kedua warna celana yg dipesan tidak sesuai.
pe...",sorry kasih bintang layan kecewa nya sendalbarang kirim lengkap warna celana pes sesuai,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AC000273.jpg,2,Negative,0.0
O000251,2025-03-08,Good😍 bagus buat kuliah,good bagus kuliah,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Hitam,Tidak ada gambar,O000251.jpg,5,Positive,1.0
K000147,2024-07-01,Ukurannya pas,ukur pas,KEMEJA WANITA POLOS LENGAN PANJANG RAYON LONG SHIRT ORGANIK HITAM,Varian: Kemeja Hitam - XXL,Tidak ada gambar,K000147.jpg,5,Positive,1.0
AG000067,2025-02-01,Buruk baju bagian bawah blom dijahit,buruk baju blom jahit,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Magenta - L ( LD 100-120Cm ),Tidak ada gambar,AG000067.jpg,1,Negative,0.0
K000402,2024-01-01,"mantep banget, seller responsif, pengemasan cepet, kainnya enak bgt dipake, next bakal order lagi warna lain 🥰",mantep banget seller responsif emas cepet kain enak bgt dipake next order warna,KEMEJA WANITA POLOS LENGAN PANJANG RAYON LONG SHIRT ORGANIK HITAM,Varian: Kemeja Hitam,Ada gambar,K000402.jpg,5,Positive,1.0
Z000124,2025-02-01,paket sudah mendarat peking rapi joss,paket darat peking rapi joss,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: Hitam - M,Ada gambar,Z000124.jpg,5,Positive,1.0
Y000121,2025-01-01,bahannya jelek,bahan jelek,House Of Smith Lpl Misty #26 - Sweater Hoodie Casual Pria Fleece,Varian: 2XL,Tidak ada gambar,Y000121.jpg,1,Negative,0.0
U000018,2024-04-01,tipis amat bahan nya kaya tisu,tipis bahan nya kaya tisu,House of Smith Harrington Jacket Hangor Black #6 - Jaket Harrington Pria Hitam,Varian: M,Ada gambar,U000018.jpg,1,Negative,0.0
P000182,2025-03-13,"Bagus banget, kainnya lembut",bagus banget kain lembut,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Abu Tua - XL,Tidak ada gambar,P000182.jpg,5,Positive,1.0
AE000445,2024-01-01,Tinggi badan > 180 cm Berat badan > 80 kg. beli ukuran 36.  betis terlalu slim / ketat,badan berat badan beli ukur betis slim ketat,Aerostreet Chinos Panjang Elvano Khaki Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AE000445.jpg,4,Positive,1.0
L000442,2024-01-01,Ukurannya pas Tinggi badan 171 - 180 cm Berat badan 71 - 80 kg,ukur pas badan berat badan,CELANA PANJANG JEANS PRIA STRETCH,Varian: black garment - 38,Tidak ada gambar,L000442.jpg,5,Positive,1.0
J000407,2024-01-01,baik dan nyaman dipakai sudah order berulang,nyaman pakai order ulang,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: L - Maroon,Tidak ada gambar,J000407.jpg,5,Positive,1.0
AV000023,2025-03-08,Gc sesuai dngn pesanan,sesuai dngn pesan,Motif Best seller Atasan kemeja anak bahan katun flanel untuk usia 3-10 tahun lengan panjang motif kotak tartan fashion kids Fashion Baju anak anak,Varian: Best 03 - XL 5-6 tahun,Ada gambar,AV000023.jpg,1,Negative,0.0
L000219,2024-01-01,Ukurannya pas,ukur pas,CELANA PANJANG JEANS PRIA STRETCH,Varian: biowash - 32,Tidak ada gambar,L000219.jpg,5,Positive,1.0
F000035,2024-01-01,jaketnya sobek.. JD kecewa knp sebelum dikirim tidak diteliti lebih dahulu...,jaket sobek kecewa knp kirim teliti,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Mocca,Ada gambar,F000035.jpg,1,Negative,0.0
G000037,2024-01-01,"ukurannya pas, sesuai deskripsi, namun dibagian paha sedikit ketat. Setelah pemakaian selama seminggu baru tau kualitas aslinya cukup mengecewakan, kantong depan kanan ki...",ukur pas sesuai deskripsi bagi paha ketat pakai minggu tau kualitas asli kecewa kantong kanan,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Hitam - 31,Tidak ada gambar,G000037.jpg,1,Negative,0.0
AC000063,2025-01-01,"ntaaaaaaaaaps 👌
bahannya aluuus, nyaman. utk harga 100ribuan sih udah oke banget banget",ntaaaaaaaaaps bahan aluuus nyaman utk harga ribu sih udah oke banget banget,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 36,Ada gambar,AC000063.jpg,5,Positive,1.0
AN000038,2025-02-01,Beli 2 dikirim 1,beli kirim,ZEEROKS.ID Baju Wanita Croptop Wangki Polos Bahan Cotton Combad Kaos Cewek,Varian: Latte - L,Tidak ada gambar,AN000038.jpg,2,Negative,0.0
AG000371,2025-03-08,Aga kecewa badan bagian bawah Dan belakang ga di jait.... kaya baju blum jadi,aga kecewa badan jait kaya baju blum,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Expresso - L ( LD 100-120Cm ),Tidak ada gambar,AG000371.jpg,1,Negative,0.0
AV000035,2025-03-01,Kenapa gk sesuai yg d kirim . Aku pesan coklat semua yg d kirim ada warna hitam,sesuai kirim pesan coklat kirim warna hitam,Motif Best seller Atasan kemeja anak bahan katun flanel untuk usia 3-10 tahun lengan panjang motif kotak tartan fashion kids Fashion Baju anak anak,Varian: Best 07 - 3XL 9-10 tahun,Tidak ada gambar,AV000035.jpg,2,Negative,0.0
AG000145,2025-03-12,"Rekomedasi banget,kaos buat sehari hari,buat jalan jalan juga nyaman",rekomedasi bangetkaos hari haribuat jalan jalan nyaman,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Burgundy - XL ( LD 110-130Cm ),Ada gambar,AG000145.jpg,5,Positive,1.0
V000293,2025-01-01,"Mantap sesuai sekali barangnya jossss
Kualitas produk: Baguss",mantap sesuai barang jossss kualitas produk baguss,House of Smith Bomber Jacket Bomith Black #3 - Jaket Bomber Pria Hitam,Varian: L,Tidak ada gambar,V000293.jpg,5,Positive,1.0
A000088,2024-06-01,"bahan cukup tebal, ukuran memang buat cw remaja,saran yg badan w60kg up , mnding pakai size cowok aja, krna xl pun masih kekkecilan / pakai size cw xxl",bahan tebal ukur remajasaran badan wkg mnding pakai size cowok aja krna kekkecilan pakai size xxl,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: XL,Tidak ada gambar,A000088.jpg,5,Positive,1.0
I000467,2024-01-01,"bahann adem, udah beberapa kali checkout disini",bahann adem udah kali checkout,Kaos Polos New States Apparel 7200 Premium Cotton T-shirt,Varian: White - L,Tidak ada gambar,I000467.jpg,5,Positive,1.0
B000043,2025-01-01,lumayan,lumayan,Baju Anak Perempuan - (Ready Stock) Dress Anak Perempuan Aubu Karakter kartun LBB Terlaris / Fashion Dress Anak DTF Monster Lucu Terbaru,Varian: PINK BFF FOREVER - L,Tidak ada gambar,B000043.jpg,2,Negative,0.0
AG000443,2025-03-08,"Alhamdulillah,,baju nya bagus adem,, makasih abang kurir🙏🏻",alhamdulillahbaju nya bagus adem makasih abang kurir,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Ijo Botol - XXL ( 120-140Cm ),Ada gambar,AG000443.jpg,5,Positive,1.0
AH000016,2024-10-01,Ga lagi2 beli baju bekas,beli baju bekas,[1-100] Atasan Kemeja dan Blouse Santai Elegan - Nyaman,Varian: 79,Tidak ada gambar,AH000016.jpg,2,Negative,0.0
P000035,2025-03-12,"bahan nya tipis, untuk harga sgitu kurang memuaskan ga sesuai dengan ekspektasi",bahan nya tipis harga sgitu muas sesuai ekspektasi,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Sage soft - M,Tidak ada gambar,P000035.jpg,1,Negative,0.0
P000118,2025-03-08,"Kualitas jelek banget. Bahan tipisss seperti buat kain lap meja. Jahitan juga tidak rapi,nyesel beli. Di offline harga paling 20rebu,kenapa di online mahal",kualitas jelek banget bahan tipisss kain lap meja jahit rapinyesel beli offline harga rebukenapa online mahal,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Taro - XL,Tidak ada gambar,P000118.jpg,1,Negative,0.0
F000410,2024-01-01,real pic.. pengiriman cepat puas belanja di toko ini.. terimakasih seller& Tokopedia 🙏🙏😇😇,real pic kirim cepat puas belanja toko terimakasih seller tokopedia,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Salem,Tidak ada gambar,F000410.jpg,5,Positive,1.0
A000266,2024-01-01,"bahan adem ,nyaman,
 ukuran pas,
 harga bersahabat....
thank you😉",bahan adem nyaman ukur pas harga sahabat thank you,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: L,Ada gambar,A000266.jpg,5,Positive,1.0
H000004,2025-03-11,Kecewa,kecewa,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Fuschia - Tangan Panjang (Sz Jumbo),Tidak ada gambar,H000004.jpg,1,Negative,0.0
AS000048,2024-06-01,"Baju nya lumayan bagus,dengan harga segitu",baju nya lumayan bagusdengan harga segitu,Kayla Tunik Jaring Rajut Outer Dress Rajut Wanita,Varian: MOKA,Tidak ada gambar,AS000048.jpg,1,Negative,0.0
AZ000073,2025-03-08,Barangnya ga sesuai mengecewakan,barang sesuai kecewa,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Burgundy - L,Tidak ada gambar,AZ000073.jpg,1,Negative,0.0
Q000197,2024-01-01,"packingan rapi, bahan bagus, jahitan juga rapi. top markotop 👍👍",packingan rapi bahan bagus jahit rapi top markotop,Parayu - Jas Blazer Vali Jas Pria Formal Kancing Satu Slim Fit,Varian: Hitam - M,Tidak ada gambar,Q000197.jpg,5,Positive,1.0
I000230,2024-04-01,"Bahan lumayan tebal, jahitan rapi, warna okay sesuai",bahan lumayan tebal jahit rapi warna okay sesuai,Kaos Polos New States Apparel 7200 Premium Cotton T-shirt,Varian: Black - M,Tidak ada gambar,I000230.jpg,5,Positive,1.0
AC000332,2024-01-01,celana robek di belakang dekat saku belakang,celana robek saku,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 32,Tidak ada gambar,AC000332.jpg,1,Negative,0.0
AL000012,2024-04-01,BAJU NYA TIPIS BGT WOI KAYA BAJU 35rb 🙂,baju nya tipis bgt woi kaya baju,KEMEJA STRIP WANITA KECE Baju,Varian: 32 - All size,Tidak ada gambar,AL000012.jpg,2,Negative,0.0
AC000125,2024-11-01,"kereeen...
ukuran sesuai..
rekomended..",kereeen ukur sesuai rekomended,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 34,Ada gambar,AC000125.jpg,5,Positive,1.0
AI000001,2025-03-15,"Sangat""bagus Dan Realpick sekali Masya Allah😇Semoga semakin Banya Orderanya❤❤",sangatbagus realpick masya allahsemoga banya orderanya,KEMEJA/BLOUSE ALIKA RAYON PREMIUM LD 120 CM,Varian: SOFIA BLACK - 120,Ada gambar,AI000001.jpg,5,Positive,1.0
AB000024,2024-01-01,ada noda,noda,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 32,Tidak ada gambar,AB000024.jpg,1,Negative,0.0
Y000032,2025-03-08,Kurang besar seharusnya pilih xl but overall bagus hoodie nya thx min,pilih but overall bagus hoodie nya thx min,House Of Smith Lpl Misty #26 - Sweater Hoodie Casual Pria Fleece,Varian: L,Ada gambar,Y000032.jpg,5,Positive,1.0
AO000004,2025-03-12,Beli 2 datang nya 1 kecewa,beli nya kecewa,QOME - DRESS BAHAN CERUTI / DRESS NAOMI / DRESS KONDANGAN /DRESS PESTA / DRESS FORMAL Mewah,Varian: hitam - XL (LD 120),Tidak ada gambar,AO000004.jpg,1,Negative,0.0
W000122,2025-01-01,Bagus bahannya tebal,bagus bahan tebal,House of Smith Bomber Jacket Bomen Black #5 - Jaket Bomber Pria Hitam,Varian: L - Black,Tidak ada gambar,W000122.jpg,5,Positive,1.0
AF000375,2024-01-01,lobang sabuknya kecil bnget,lobang sabuk bnget,Aerostreet Chinos Panjang Elvano Hijau Army Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AF000375.jpg,5,Positive,1.0
J000254,2024-01-01,mantappp. pelayanan cepat. lgsg sampai,mantappp layan cepat lgsg,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: White - XL,Tidak ada gambar,J000254.jpg,5,Positive,1.0
L000210,2024-01-01,"proses cepat
ukuran pas
kualitas oke",proses cepat ukur pas kualitas oke,CELANA PANJANG JEANS PRIA STRETCH,Varian: biowash - 36,Tidak ada gambar,L000210.jpg,5,Positive,1.0
AE000386,2024-01-01,Ukurannya pas Tinggi badan 171 - 180 cm Berat badan 60 - 70 kg,ukur pas badan berat badan,Aerostreet Chinos Panjang Elvano Khaki Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AE000386.jpg,5,Positive,1.0
G000042,2025-02-01,mantul,mantul,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Hitam - 32,Tidak ada gambar,G000042.jpg,5,Positive,1.0
W000016,2025-03-08,Top,top,House of Smith Bomber Jacket Bomen Black #5 - Jaket Bomber Pria Hitam,Varian: M - Black,Tidak ada gambar,W000016.jpg,5,Positive,1.0
O000284,2025-03-01,"Barang bagus sekali, realpict. Next bakalan order lagi sih",barang bagus realpict next order sih,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Smoke Grey,Tidak ada gambar,O000284.jpg,5,Positive,1.0
AG000330,2025-03-08,"Bagusss bngt kain halus
Recomended",bagusss bngt kain halus recomended,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Hitam - L ( LD 100-120Cm ),Tidak ada gambar,AG000330.jpg,5,Positive,1.0
P000459,2025-03-09,Tengs  mantap2,tengs mantap,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - L,Tidak ada gambar,P000459.jpg,5,Positive,1.0
O000095,2025-03-12,"demi apapun gak suka, katanya kode 029 tuh lebih lebar tp nyatanya malah sama aja kecil",apa gak suka kode tuh lebar aja,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Oat 029 (lebar),Ada gambar,O000095.jpg,1,Negative,0.0
AE000034,2025-02-01,"ternyata untuk ukuran nya pas banget, dan untung bahannya elastis jadi gak sempit banget",ukur nya pas banget untung bahan elastis gak sempit banget,Aerostreet Chinos Panjang Elvano Khaki Celana Chino EAAAA,Varian: 34,Ada gambar,AE000034.jpg,5,Positive,1.0
